13.84075092328008,13.82108568366385,13.788701881746574,13.805129421244867,13.812199134099835
13.466892482635712,13.482025499673325,13.400339508776735,13.4875174975478,13.480629458494604
13.137859806999142,13.146696253382288,13.124226029682196,13.06781249198458,13.11334872240299
12.725919964443216,12.738535144360865,12.700124001926028,12.696691618093983,12.716350668011485
12.345374584396392,12.407334777536295,12.354840509389728,12.392967734537221,12.361373055987569
12.117817202858228,12.068137829412263,12.061858691563714,12.115352908908351,12.11941644799489
11.615768352337392,11.679406860171724,11.653714671760628,11.59920765680893,11.568117486551271
11.369666368580251,11.367839980511654,11.396354804663696,11.340594713450013,11.378308173133258
11.079959682599107,11.061972962625886,11.025649579054743,10.999723266833495,11.040415530959992
11.696009327507008,11.677766272252102,11.801252302669951,11.72615008988036,11.689817445382035
12.153584375247405,12.091854034114283,12.164720350943316,12.140463258061075,12.130239895461127
12.553120617647412,12.58793253251943,12.54158275151093,12.53726919926342,12.560413528659373
13.195562916096552,13.281745236312274,13.21786189997902,13.218183543348202,13.160502225126336
13.578487416719469,13.590729198818659,13.585381145167277,13.575661352719573,13.562437477124941
14.179431805378567,14.107851115807142,14.21663625860912,14.083545973453338,14.12935030738327
14.615758119951696,14.688424368448551,14.630857926753807,14.668763572648462,14.64452358092732
15.105818520878593,15.146923464462235,15.070961616969667,15.117953703426995,15.09493575676664
15.75488233066882,15.787673169369715,15.74951598343313,15.804590885674838,15.743107215617032
16.414687759932065,16.469491155017224,16.419371397129062,16.357327332603926,16.487207746875093
16.110873422901264,16.13364181982915,16.21437284237942,16.227594366927228,16.205721111396723
15.725626314925774,15.763033857178252,15.671914201151653,15.656126111106113,15.696223005457322
15.475161375001884,15.501708061831245,15.472571316772568,15.398424835977508,15.42307991587094
14.988053905118988,14.965882903774666,15.014335559424408,15.046670975364085,14.95958480779988
14.780952744049301,14.74529104860632,14.738741777421783,14.690286578777863,14.747812291183816
14.2452104685156,14.252659047179394,14.270996938534616,14.3300003256886,14.254875587951101
13.836499484591977,13.774376373434896,13.78193979872261,13.76364917133609,13.826361795624832
13.380595933695401,13.37448810797736,13.33146834910841,13.373969398229237,13.33224340739959
13.045808420124839,13.022651165459578,13.04258435579437,13.024102957341501,13.002625633257395
12.796056250784192,12.798697695418525,12.778715920542043,12.76483409724335,12.771164967957603
13.139197597497773,13.21613033794237,13.190846741223014,13.202878980998925,13.277681027064455
13.92520602616485,13.804987358621783,13.870605974573449,13.836227260367151,13.790334004586532
14.288140606750217,14.259112881166118,14.234719062362181,14.325992728927703,14.227595599073751
14.804638552676366,14.79564485251903,14.824510723243195,14.787122172254323,14.822401622692304
15.15942724992062,15.098218661212059,15.166641925655721,15.166128584949396,15.1811959820414
15.73781414029559,15.786250487664086,15.760746789780113,15.797107040415879,15.74183045467336
16.035606652350335,16.019752552949793,16.01958631450887,16.05998578195758,16.000848646407132
16.25099182818368,16.20563132157698,16.195686403627555,16.2139519166688,16.32218496469691
16.854202807241958,16.9567586103247,16.9215125424825,16.81503257320356,16.90120221097342
17.0547210843679,17.094543376652428,17.20639073287341,17.103465481611867,17.063646712484754
16.7561617966658,16.788492041123128,16.730980793876004,16.75872715965945,16.747590680560002
16.377897049180802,16.505468042843876,16.511485573850255,16.434560103082536,16.490202098980564
16.206510441064182,16.205461067161302,16.243353922931444,16.26872471381727,16.159604590668348
15.763573098510685,15.679703723613793,15.73521847044171,15.718817874631656,15.749066262278973
15.288784124793759,15.290682145042771,15.320841987652326,15.251935393957357,15.234663507725049
14.871530580042013,14.873389326888793,14.903346803230233,14.858473042637511,14.835766901818243
14.41126731248741,14.317757205875328,14.448983421650741,14.385782637534229,14.404102853485007
14.024198288219756,14.0216598607104,13.997359366616159,14.041886957787515,14.079909175576367
13.77422483304523,13.742502032056809,13.721418079131613,13.703099331390113,13.816086924635727
13.45216935698777,13.444506290982622,13.422255129094403,13.551548625323868,13.442742681056385
14.08370663725923,14.107019678670577,14.13984995080905,14.056295450635542,14.128984649023687
14.368631414859989,14.332547494305972,14.298008387013999,14.23578217361529,14.399049110930392
14.515513687249499,14.572001699077921,14.568120530350617,14.566691465635184,14.547149992012665
14.95073729504012,14.965955266123796,14.95227307029176,15.002463146978364,14.987222784246454
15.600621458797296,15.700531646933623,15.608448673257541,15.629070303631666,15.569457748404377
16.00371473849335,16.043115861909666,16.04081006616344,16.10546544544358,16.00005766810466
16.622185371129596,16.6874416374361,16.69516314462162,16.697613755336288,16.750884611665416
17.329496152896038,17.31050770831047,17.340245369111,17.373673656849657,17.2785373456192
17.91517535883857,17.92599707954079,17.872047471114,17.939895322347034,17.953338675442474
18.60189337219904,18.66081946096355,18.607457256461373,18.576213416722595,18.591879485052612
18.385300576291108,18.317794778417298,18.333605037510527,18.35291145735866,18.325267646275393
18.073459827434846,18.069507257429994,18.05252981735059,18.154656665321625,18.038908989867156
17.684064362471837,17.681173619071465,17.592064874816828,17.61766214713013,17.54373693088461
17.155147609538922,17.105959314955133,17.14705291599337,17.132458229500937,17.08318776613758
16.6624875099859,16.644333009272145,16.65315703400994,16.67210286347128,16.614133409173593
16.31180637261993,16.244778372560557,16.218836673751994,16.264520236470183,16.218337012458306
15.800530602974721,15.730052442197014,15.749476060106062,15.760299801175448,15.800080897250186
15.420549178218934,15.392542197243557,15.343022205060677,15.388212267921345,15.40838495952823
15.039823805858456,15.036773616060326,15.043065570203249,15.062151790027203,14.964809142047674
14.632142152886425,14.642227788660236,14.611289920640978,14.537347824865627,14.55753754264102
15.04934663619335,15.025883204586934,15.085804939706694,15.05039262950396,15.050146574962428
15.442353126144083,15.411365393373664,15.43218423158075,15.429172597796088,15.316405965876736
16.025097722753404,16.171660967577836,16.01732481890452,16.09815080829507,16.01877204538698
