0.1652023115448895,0.1660940473280706
0.17965357995217865,0.17860532496616122
0.2055962955975675,0.2050537319545761
0.2169064305128576,0.21608895164469194
0.24462312857928092,0.24620385691198335
0.2715564158562966,0.27158133555207287
0.28428301990961546,0.2852431178753995
0.3105200061026895,0.3108823334771021
0.3284758988682435,0.32731531404747705
0.3580920336686956,0.35749254885563697
0.3851305829908306,0.38398447587101286
0.3546890995213054,0.35437731046222776
0.34317182432775617,0.3442412258296911
0.318120022278854,0.3180102796461081
0.29000035606881314,0.2899106632363283
0.27409665592146826,0.2749206789082015
0.2557700991404793,0.2555932903916259
0.23954870606898665,0.24044659767581958
0.2134624426206479,0.21238326885484318
0.1850650602024481,0.18482962557971808
0.16714444691339211,0.16785978492996437
0.1841908683005404,0.1852506621928319
0.20741116415729363,0.2066897569668522
0.2289257605243671,0.22950257355893444
0.2551689603470078,0.25488567923113625
0.2763878836593332,0.2762963558575022
0.29670628730908843,0.297061869397271
0.3174561710395239,0.31791880564932223
0.33964479561585265,0.3396710375361512
0.3553720900432882,0.3559532882938852
0.3767373657274838,0.3771883782665844
0.35558020797970386,0.35614229710345346
0.34355596816173434,0.3430268870621646
0.3170288128091787,0.31762870475552757
0.3020327391298323,0.30131412827528425
0.2910472621337908,0.29160606087288893
0.26983426300479396,0.27058363623117526
0.25174707175142047,0.25298144008655354
0.2375398075412105,0.23811281862258857
0.21059210590446564,0.21011253723096937
0.19498587750523289,0.19484644133544438
0.2210608402195292,0.22090509960488472
0.24240983686809303,0.2430280118068246
0.25525679403657575,0.2563506319974871
0.27547303046971305,0.2765562104432016
0.2863376886284169,0.2861776704262588
0.3166614423232953,0.3160763770225418
0.34514910769808155,0.3451851243345824
0.3705514469735818,0.37053813837540694
0.3948690209896378,0.3946143165180074
0.4109406835727527,0.41096454575029795
0.4301948147353309,0.429371618323855
0.45328978891644,0.45366112682565224
0.47260461640988327,0.4733653688588753
0.5009630007576178,0.5010123995369075
0.48315912723355087,0.4829257487635137
0.4651618255906378,0.4661609696919896
0.4525321678546777,0.4522595059812571
0.42799031802937904,0.42788798637560616
0.40277343849635955,0.4026778091220403
0.37616403624508266,0.3758961335482266
0.3572589534789295,0.35762819806388974
0.346292780683549,0.34708206108460854
0.316024736589331,0.316433164806046
0.3046664823514855,0.30551305928336553
0.28472277105005006,0.28604749420293324
0.2621798959968052,0.2627433195299486
0.24073447097511544,0.24155617612265784
0.25196116588935447,0.25180049590477593
0.2790395642815308,0.27868832356152545
0.3043263676673143,0.3053606786156406
0.3265533846118959,0.3252221650390278
